time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.012433106387985293,0.21063003315729542,11.64343278437721,0.11573799500261828,0.030522916374672526,0.0,-0.07753554586715379,0.6502793684077791,2.566182807751205,0.10218251545573923,0.07225502278341121,0.0,450.7403650082511,449.92397568888,450.5029661053686,450.05611929684414
1.2600000000000007,-0.017768425083235118,0.25218387735237113,11.801396018877568,0.1222425982619173,0.03498823724377864,0.0,-0.1007713520143372,0.7354771224414357,2.6988275037635026,0.11860748464978589,0.07843535235207842,0.0,455.41466413768177,455.91289533727553,454.2869018982533,455.6119061720938
1.3200000000000007,-0.024492429257482976,0.2986340998881623,11.964417183885534,0.12923947476482134,0.03960840970230439,0.0,-0.12379285621627123,0.8134914110083341,2.7349955291023624,0.11230146401416402,0.07397381444253144,0.0,425.51166611399503,425.1345413204299,425.88927230162426,425.36239141937966
1.3800000000000008,-0.033059370717187224,0.35109921854342857,12.138782361875538,0.13602646813892694,0.04419948052673206,0.0,-0.16236173090254916,0.9361423247013514,3.076113840225349,0.11469745618852187,0.08117142959316719,0.0,517.1229986247279,517.633456508766,516.5368765682505,516.7152305434922
1.4400000000000008,-0.043825473213525874,0.4103639115610957,12.328177942781577,0.1431718836074598,0.04872573709378791,0.0,-0.19701561558965336,1.0400418656377275,3.2364409477815346,0.12667305298357437,0.060373038261785174,0.0,468.01419457137325,466.3966203273463,467.0406613507837,467.9856810885062
1.5000000000000009,-0.05676521838803276,0.47601236263303104,12.527092696870065,0.15106790537704473,0.05274039026902688,0.0,-0.23471188648268973,1.1490037023161288,3.393381331385684,0.13997168733245852,0.07752839169688935,0.0,466.76442244939483,468.1043880645428,467.35647623587136,468.40670889243285
1.560000000000001,-0.07227400739300607,0.5489759418628922,12.739300216371454,0.1589666477273335,0.05774244645230553,0.0,-0.2828293990128892,1.2840127157911003,3.679028129728599,0.10458049214409232,0.09303553243803939,0.0,506.37647805808416,507.4954502133681,507.1558615332972,504.62035386653696
1.620000000000001,-0.09040120311314309,0.6291328155448176,12.961800750995973,0.1647924360021804,0.06344213518111275,0.0,-0.3219421778921324,1.3884012857695718,3.7372614600530136,0.07470602431682066,0.09864804782588359,0.0,440.23860926358367,440.7105348172507,442.2015210473251,439.7413009063364
1.680000000000001,-0.11117107044238116,0.7161200937873099,13.190559837519283,0.16891472326289936,0.0693295591119103,0.0,-0.3710021271579416,1.5115175162810126,3.8873225400720024,0.05265919208369883,0.09705477353970207,0.0,469.87163181335234,469.7557785674602,471.35379905564827,469.6499677756383
1.740000000000001,-0.13472011576677909,0.8098625925860037,13.42414625995267,0.17186017655892982,0.07575583198399372,0.0,-0.41451457985526635,1.6134477325008771,3.8986881802602698,0.040781298570711756,0.12200313531427573,0.0,427.4597632734542,429.59090307900567,427.50261612591953,426.49080605313344
1.8000000000000012,-0.16112415791653714,0.9100359654271581,13.659959750783704,0.1746302889948641,0.08305035721825327,0.0,-0.4663111052223277,1.7258199589657166,3.9613525934973914,0.05520606256088791,0.12070684452887766,0.0,445.8821753672425,445.7895598717587,443.46084964684604,444.64548009655164
1.8600000000000012,-0.1910140335578702,1.0174814376754364,13.902230985585055,0.17834561139685157,0.09031791184736893,0.0,-0.5307689957750535,1.8559177699116622,4.113554533087778,0.07277618408401058,0.1219503424615538,0.0,473.5005196383711,473.6084385412129,472.9941377781555,474.34786709955796
1.9200000000000013,-0.2246910732813935,1.1323348131912532,14.15098493272743,0.18228733644090855,0.09727934075561695,0.0,-0.5924711733471326,1.9728208988484925,4.177750430556658,0.04521023109718616,0.10026564107795344,0.0,449.10333331395776,447.35253235081734,449.0220563530707,446.7829320925259
1.9800000000000013,-0.26204577531181766,1.2539704354291645,14.401983211814612,0.18460802279871835,0.10275393042792214,0.0,-0.6532030465200084,2.081844464580424,4.188616793107848,0.020550084271672237,0.05908443997632684,0.0,434.1008407223398,430.6375057475535,432.2075362191776,430.1246271912923
2.0400000000000014,-0.3034472088433782,1.3827239235852238,14.656564188209861,0.18613652973791694,0.10640147798077138,0.0,-0.727167707670355,2.20992127798936,4.296811772092226,0.033849994163424935,0.06400525075287587,0.0,462.99708277385554,463.3865682424994,462.9993197246196,464.0447090622051
2.1000000000000014,-0.34967631179503694,1.5197208331250378,14.92046020057293,0.18880257969518421,0.11031157322287566,0.0,-0.8141615219428122,2.3566785248385744,4.498660135954326,0.05992972840824763,0.06739729255918389,0.0,492.52124197334047,492.77474798899,491.74123606564416,493.6703901063376
2.1600000000000015,-0.40064630500097403,1.6646088878161862,15.191383396855908,0.19207247633850422,0.11405350165034989,0.0,-0.8851775759600928,2.4731253169794876,4.531733816053989,0.040491698819899447,0.04969610455292629,0.0,443.83660308721545,442.38398547188416,444.0736171295921,442.4779717399922
2.2200000000000015,-0.4561056316552171,1.8167935183495088,15.465637715493667,0.19415589174813874,0.11662583285430284,0.0,-0.96370096373797,2.5997590986686347,4.609525091728701,0.019527854661217557,0.023518492755578328,0.0,459.6256677496267,457.54691235347,458.675646057849,457.00794677329225
